habitat_id,protected_area_m2,overlap_layer,mpa_area_m2
macroalgae_kelp_forest_566_BM00031638,22380.150134097585,protected_area,
macroalgae_kelp_forest_567_BM00031639,10015.945092197213,protected_area,
macroalgae_kelp_forest_581_BM00031653,24589.86839479737,protected_area,
macroalgae_kelp_forest_587_BM00031659,36972.50165806777,protected_area,
macroalgae_kelp_forest_618_BM00031690,4933.881785653925,protected_area,
macroalgae_kelp_forest_619_BM00031691,3254.8273489445282,protected_area,
macroalgae_kelp_forest_622_BM00031694,43737.44246120076,protected_area,
macroalgae_kelp_forest_650_BM00031722,22939.52848518112,protected_area,
macroalgae_kelp_forest_672_BM00031744,12493.29774595291,protected_area,
macroalgae_kelp_forest_736_BM00031808,10296.005300859446,protected_area,
macroalgae_kelp_forest_742_BM00031814,17464.185375574838,protected_area,
macroalgae_kelp_forest_876_BM00031948,4294.856640183681,protected_area,
macroalgae_kelp_forest_879_BM00031951,16106.501890179185,protected_area,
macroalgae_kelp_forest_901_BM00031973,19680.403612972692,protected_area,
macroalgae_kelp_forest_906_BM00031978,53926.44699325151,protected_area,
macroalgae_kelp_forest_908_BM00031980,5874.806557670923,protected_area,
macroalgae_kelp_forest_911_BM00031983,52454.525833656066,protected_area,
macroalgae_kelp_forest_941_BM00032013,19816.097571249556,protected_area,
macroalgae_kelp_forest_945_BM00032017,19744.490542750977,protected_area,
macroalgae_kelp_forest_951_BM00032023,5628.287971152244,protected_area,
macroalgae_kelp_forest_952_BM00032024,1181.3957350598641,protected_area,
macroalgae_kelp_forest_1003_BM00032075,4393.1075549921725,protected_area,
macroalgae_kelp_forest_1006_BM00032078,84.87723827571492,protected_area,
macroalgae_kelp_forest_1007_BM00032079,14639.68170253001,protected_area,
macroalgae_kelp_forest_1008_BM00032080,4747.248534011141,protected_area,
macroalgae_kelp_forest_1011_BM00055612,718104.2658019996,protected_area,
macroalgae_kelp_forest_1011_BM00055612,752365.1433165078,protected_area,
macroalgae_kelp_forest_1014_BM00055615,69.35185125082911,protected_area,
macroalgae_kelp_forest_1015_BM00055616,1592616.348573306,protected_area,
macroalgae_kelp_forest_1015_BM00055616,302144.86606882035,protected_area,
macroalgae_kelp_forest_1017_BM00055618,32090.023485631835,protected_area,
macroalgae_kelp_forest_1017_BM00055618,20504.729930578604,protected_area,
macroalgae_kelp_forest_1018_BM00055619,2586665.52693582,protected_area,
macroalgae_kelp_forest_1035_BM00055637,150971.29484220291,protected_area,
macroalgae_kelp_forest_1062_BM00077251,1034.3193738166742,protected_area,
macroalgae_kelp_forest_1065_BM00077254,6764.18894907196,protected_area,
macroalgae_kelp_forest_1070_BM00077259,18405.853569836043,protected_area,
macroalgae_kelp_forest_1075_BM00077264,137105.0672939656,protected_area,
macroalgae_kelp_forest_1079_BM00077268,7040.554452971246,protected_area,
macroalgae_kelp_forest_1080_BM00077269,11093.251319155843,protected_area,
macroalgae_kelp_forest_1089_BM00077278,11934.991151287435,protected_area,
macroalgae_kelp_forest_1090_BM00077279,9437.706015641676,protected_area,
macroalgae_kelp_forest_1115_BM00077304,28395.08637335142,protected_area,
macroalgae_kelp_forest_1124_BM00077313,61527.07303816773,protected_area,
macroalgae_kelp_forest_1125_BM00077314,1114.7663545004134,protected_area,
macroalgae_kelp_forest_1132_BM00077321,98765.4280190223,protected_area,
macroalgae_kelp_forest_1148_BM00077337,30315.090051955656,protected_area,
macroalgae_kelp_forest_1149_BM00077338,115239.40873192591,protected_area,
macroalgae_kelp_forest_1150_BM00077339,144620.14869095894,protected_area,
macroalgae_kelp_forest_1177_BM00077366,15305.929389562356,protected_area,
macroalgae_kelp_forest_1184_BM00077373,2231.861756760887,protected_area,
macroalgae_kelp_forest_1187_BM00077376,51913.62666223632,protected_area,
macroalgae_kelp_forest_1191_BM00077380,54671.64363053652,protected_area,
macroalgae_kelp_forest_1198_BM00077387,12166.19592683258,protected_area,
macroalgae_kelp_forest_1198_BM00077387,51039.2392021401,protected_area,
macroalgae_kelp_forest_1201_BM00077390,17306.50055098297,protected_area,
macroalgae_kelp_forest_1202_BM00077391,49272.82370943588,protected_area,
macroalgae_kelp_forest_1208_BM00077397,192462.43127492274,protected_area,
macroalgae_kelp_forest_1211_BM00077400,8688.428807926064,protected_area,
macroalgae_kelp_forest_1215_BM00077404,37102.331867412315,protected_area,
macroalgae_kelp_forest_1216_BM00077405,46976.45929559369,protected_area,
macroalgae_kelp_forest_1223_BM00077412,11414.289380530776,protected_area,
macroalgae_kelp_forest_1232_BM00077421,9329.970814020468,protected_area,
macroalgae_kelp_forest_1233_BM00077422,13614.405305576009,protected_area,
macroalgae_kelp_forest_1244_BM00077433,49675.13016718861,protected_area,
macroalgae_kelp_forest_1245_BM00077434,69381.14136285427,protected_area,
macroalgae_kelp_forest_1246_BM00077435,37787.91535680565,protected_area,
macroalgae_kelp_forest_1253_BM00102149,71676.4597879923,protected_area,
macroalgae_kelp_forest_1253_BM00102149,3261473.189832783,protected_area,
macroalgae_kelp_forest_1254_BM00102150,5595130.560057473,protected_area,
macroalgae_kelp_forest_1254_BM00102150,64494109.41488666,protected_area,
macroalgae_kelp_forest_1254_BM00102150,61692619.0128829,protected_area,
macroalgae_kelp_forest_1256_BM00102152,100180.16534133324,protected_area,
macroalgae_kelp_forest_1256_BM00102152,179749.32767383088,protected_area,
macroalgae_kelp_forest_1280_BM00102198,4179625.502506107,protected_area,
macroalgae_kelp_forest_1280_BM00102198,71956.85959364256,protected_area,
macroalgae_kelp_forest_1291_BM00102228,18652.734798705653,protected_area,
macroalgae_kelp_forest_1292_BM00102231,37508.04554618225,protected_area,
macroalgae_kelp_forest_1306_BM00102254,1534218.6244211863,protected_area,
macroalgae_kelp_forest_1306_BM00102254,1160596.281677425,protected_area,
macroalgae_kelp_forest_1309_BM00102260,82319.59881174755,protected_area,
macroalgae_kelp_forest_1309_BM00102260,598015.7797212348,protected_area,
macroalgae_kelp_forest_1309_BM00102260,15136.90343367988,protected_area,
macroalgae_kelp_forest_1309_BM00102260,602623.8307870472,protected_area,
macroalgae_kelp_forest_1309_BM00102260,48024.13711470639,protected_area,
macroalgae_kelp_forest_1339_BM00102313,184896.30145976756,protected_area,
macroalgae_kelp_forest_1339_BM00102313,883.1270276479025,protected_area,
macroalgae_kelp_forest_1340_BM00102314,2172.989030413688,protected_area,
macroalgae_kelp_forest_1346_BM00102329,28767.13041758474,protected_area,
macroalgae_kelp_forest_1354_BM00102340,17178.385135440905,protected_area,
macroalgae_kelp_forest_1357_BM00102345,28589.684046570335,protected_area,
macroalgae_kelp_forest_1359_BM00102347,360480.82986740605,protected_area,
macroalgae_kelp_forest_1360_BM00102350,127250.30043711752,protected_area,
macroalgae_kelp_forest_1371_BM00102367,14676606.265467698,protected_area,
macroalgae_kelp_forest_1371_BM00102367,183980.6065757468,protected_area,
macroalgae_kelp_forest_1371_BM00102367,165921.18891500664,protected_area,
macroalgae_kelp_forest_1379_BM00102380,1312208.2373006695,protected_area,
macroalgae_kelp_forest_1380_BM00102382,165880.6534812325,protected_area,
macroalgae_kelp_forest_1383_BM00102386,47657.47623164104,protected_area,
macroalgae_kelp_forest_1391_BM00102399,57778.12736968131,protected_area,
macroalgae_kelp_forest_1391_BM00102399,203592.52662125457,protected_area,
macroalgae_kelp_forest_1391_BM00102399,560592.0559991307,protected_area,
macroalgae_kelp_forest_1392_BM00102401,72500.00060049788,protected_area,
macroalgae_kelp_forest_1394_BM00102406,406354.38700818317,protected_area,
macroalgae_kelp_forest_1394_BM00102406,69526.29199298295,protected_area,
macroalgae_kelp_forest_1397_BM00102411,2004581.56187989,protected_area,
macroalgae_kelp_forest_1398_BM00102412,3109295.2010386116,protected_area,
macroalgae_kelp_forest_1398_BM00102412,33256.20898114803,protected_area,
macroalgae_kelp_forest_1400_BM00102414,143956.60391721234,protected_area,
macroalgae_kelp_forest_1403_BM00102417,22500.000184751116,protected_area,
macroalgae_kelp_forest_1409_BM00102428,24876.82303851546,protected_area,
macroalgae_kelp_forest_1414_BM00102437,14411.02542701103,protected_area,
macroalgae_kelp_forest_1414_BM00102437,81647.38422072673,protected_area,
macroalgae_kelp_forest_1416_BM00102439,759.0287086791786,protected_area,
macroalgae_kelp_forest_1424_BM00102451,260553.99080939725,protected_area,
macroalgae_kelp_forest_1428_BM00102461,9687.500081515464,protected_area,
macroalgae_kelp_forest_1437_BM00102478,4062.5000337226084,protected_area,
macroalgae_kelp_forest_1454_BM00102499,155292.41925689136,protected_area,
macroalgae_kelp_forest_1490_BM00102559,29701.741484374343,protected_area,
macroalgae_kelp_forest_1490_BM00102559,213461.12625440705,protected_area,
macroalgae_kelp_forest_1490_BM00102559,31339.063436720942,protected_area,
macroalgae_kelp_forest_1490_BM00102559,12021.81177265988,protected_area,
macroalgae_kelp_forest_1491_BM00102560,8801.386178624367,protected_area,
macroalgae_kelp_forest_1494_BM00102570,1371072.48149638,protected_area,
macroalgae_kelp_forest_1494_BM00102570,4751110.676451861,protected_area,
macroalgae_kelp_forest_1510_BM00102596,879013.782977622,protected_area,
macroalgae_kelp_forest_1518_BM00102606,3043724.7220480624,protected_area,
macroalgae_kelp_forest_1518_BM00102606,697409.6098512253,protected_area,
macroalgae_kelp_forest_1522_BM00102612,36337.19572090769,protected_area,
macroalgae_kelp_forest_1525_BM00102617,5495.598444542427,protected_area,
macroalgae_kelp_forest_1532_BM00117329,20384.7750565391,protected_area,
macroalgae_kelp_forest_1535_BM00117332,8893.245922187578,protected_area,
macroalgae_kelp_forest_1538_BM00117335,11583.541629842453,protected_area,
macroalgae_kelp_forest_1539_BM00117336,101285.3025025669,protected_area,
macroalgae_kelp_forest_1543_BM00117340,16449.27689129029,protected_area,
macroalgae_kelp_forest_1545_BM00117342,9915.40347459887,protected_area,
macroalgae_kelp_forest_1546_BM00117343,63799.17231164183,protected_area,
macroalgae_kelp_forest_1551_BM00117348,112305.34878770947,protected_area,
macroalgae_kelp_forest_1554_BM00117351,11124.61692749819,protected_area,
macroalgae_kelp_forest_1556_BM00117353,23029.576959005484,protected_area,
macroalgae_kelp_forest_1558_BM00117355,20359.87651196518,protected_area,
macroalgae_kelp_forest_1559_BM00117356,465.8542151243769,protected_area,
macroalgae_kelp_forest_1562_BM00117359,3370.4805402702864,protected_area,
macroalgae_kelp_forest_1563_BM00117360,10364.270056686239,protected_area,
macroalgae_kelp_forest_1564_BM00117361,207.5958416201808,protected_area,
macroalgae_kelp_forest_1567_BM00117364,4589.8057737107665,protected_area,
macroalgae_kelp_forest_1568_BM00117365,6039.399227955088,protected_area,
macroalgae_kelp_forest_1571_BM00117368,8125.416521975352,protected_area,
macroalgae_kelp_forest_1575_BM00117372,52650.73561952149,protected_area,
macroalgae_kelp_forest_1584_BM00117381,15721.55580311543,protected_area,
macroalgae_kelp_forest_1586_BM00117383,4548.336615863849,protected_area,
macroalgae_kelp_forest_1667_BM00117464,39811.50645069979,protected_area,
macroalgae_kelp_forest_1667_BM00117464,1263.7883439784523,protected_area,
macroalgae_kelp_forest_1671_BM00117468,164040.25260078305,protected_area,
macroalgae_kelp_forest_1727_BM00117524,1438.262814829668,protected_area,
macroalgae_kelp_forest_1750_BM00117547,80686.12792630751,protected_area,
macroalgae_kelp_forest_1762_BM00117559,314126.27287224855,protected_area,
macroalgae_kelp_forest_1772_BM00117569,14424.27471632664,protected_area,
macroalgae_kelp_forest_1799_BM00117596,23826.46346716127,protected_area,
macroalgae_kelp_forest_1800_BM00117597,29238.877676122487,protected_area,
macroalgae_kelp_forest_1804_BM00117601,22575.080613104663,protected_area,
macroalgae_kelp_forest_1816_BM00117613,481556.63235428155,protected_area,
macroalgae_kelp_forest_1854_BM00117651,68126.26065407033,protected_area,
macroalgae_kelp_forest_1856_BM00117653,2353.964710957343,protected_area,
macroalgae_kelp_forest_1861_BM00117658,28819.410283975434,protected_area,
macroalgae_kelp_forest_1886_BM00117683,221.6103068324154,protected_area,
macroalgae_kelp_forest_1905_BM00117702,7853.233979469417,protected_area,
macroalgae_kelp_forest_1911_BM00117708,25241.497094744405,protected_area,
macroalgae_kelp_forest_1915_BM00117712,350692.34403929696,protected_area,
macroalgae_kelp_forest_1917_BM00117714,26329.947074034986,protected_area,
macroalgae_kelp_forest_1919_BM00117716,335.4408750638389,protected_area,
macroalgae_kelp_forest_1921_BM00117718,33352.145436065395,protected_area,
macroalgae_kelp_forest_1921_BM00117718,31865.745311453178,protected_area,
macroalgae_kelp_forest_1926_BM00117723,38478.494670326465,protected_area,
macroalgae_kelp_forest_1926_BM00117723,3347.277588222783,protected_area,
macroalgae_kelp_forest_1938_BM00117735,6607.845319327179,protected_area,
macroalgae_kelp_forest_2177_BM00117974,323046.39358455274,protected_area,
macroalgae_kelp_forest_2183_BM00117980,321776.87196663616,protected_area,
macroalgae_kelp_forest_2191_BM00117988,107872.99362651748,protected_area,
macroalgae_kelp_forest_2194_BM00117991,123442.2030435815,protected_area,
macroalgae_kelp_forest_2197_BM00117994,180878.21285393983,protected_area,
macroalgae_kelp_forest_2198_BM00117995,95763.70321238613,protected_area,
macroalgae_kelp_forest_2200_BM00117997,58681.4027666643,protected_area,
macroalgae_kelp_forest_2201_BM00117998,29374.882982210114,protected_area,
macroalgae_kelp_forest_2203_BM00118000,59437.98097773595,protected_area,
macroalgae_kelp_forest_2204_BM00118001,34272.92203971115,protected_area,
macroalgae_kelp_forest_2206_BM00118003,18363.024771235338,protected_area,
macroalgae_kelp_forest_2207_BM00118004,5915.2666069812385,protected_area,
macroalgae_kelp_forest_2208_BM00118005,8290.819058913856,protected_area,
macroalgae_kelp_forest_2209_BM00118006,25642.856322517448,protected_area,
macroalgae_kelp_forest_2210_BM00118007,27600.94403142432,protected_area,
macroalgae_kelp_forest_2212_BM00118009,33171.87148583828,protected_area,
macroalgae_kelp_forest_2213_BM00118010,18467.81247041178,protected_area,
macroalgae_kelp_forest_2215_BM00118012,9963.520710820327,protected_area,
macroalgae_kelp_forest_2219_BM00118016,26691.59222864442,protected_area,
macroalgae_kelp_forest_2220_BM00118017,50977.03780875559,protected_area,
macroalgae_kelp_forest_2226_BM00118023,33283.454834742,protected_area,
macroalgae_kelp_forest_2227_BM00118024,9148.929460239633,protected_area,
macroalgae_kelp_forest_2228_BM00118025,17618.888619656685,protected_area,
macroalgae_kelp_forest_2230_BM00118027,18840.027320829904,protected_area,
macroalgae_kelp_forest_2232_BM00118029,137343.07853280692,protected_area,
macroalgae_kelp_forest_2234_BM00118031,6634.395406717734,protected_area,
macroalgae_kelp_forest_2239_BM00118036,45572.99254863817,protected_area,
macroalgae_kelp_forest_2241_BM00118038,2589.96155446226,protected_area,
macroalgae_kelp_forest_2242_BM00118039,9360.676560087875,protected_area,
macroalgae_kelp_forest_2247_BM00118044,150849.03996694824,protected_area,
macroalgae_kelp_forest_2248_BM00118045,7359.198607477054,protected_area,
macroalgae_kelp_forest_2251_BM00118048,13562.959914943045,protected_area,
macroalgae_kelp_forest_2253_BM00118050,7277.287257692953,protected_area,
macroalgae_kelp_forest_2256_BM00118053,9734.72191060879,protected_area,
macroalgae_kelp_forest_2257_BM00118054,12504.34271349211,protected_area,
macroalgae_kelp_forest_2260_BM00118057,18485.160969971523,protected_area,
macroalgae_kelp_forest_2261_BM00118058,34234.01093969565,protected_area,
macroalgae_kelp_forest_2264_BM00118061,13660.487216248304,protected_area,
macroalgae_kelp_forest_2265_BM00118062,13565.639415981514,protected_area,
macroalgae_kelp_forest_2268_BM00118065,7674.831509206073,protected_area,
macroalgae_kelp_forest_2270_BM00118067,11491.057313801695,protected_area,
macroalgae_kelp_forest_2272_BM00118069,21476.11852404658,protected_area,
macroalgae_kelp_forest_2273_BM00118070,10900.65491193836,protected_area,
macroalgae_kelp_forest_2275_BM00118072,19871.785021645992,protected_area,
macroalgae_kelp_forest_2276_BM00118073,27137.942631718717,protected_area,
macroalgae_kelp_forest_2277_BM00118074,729.4320850106664,protected_area,
macroalgae_kelp_forest_2278_BM00118075,34676.428440642005,protected_area,
macroalgae_kelp_forest_2282_BM00118079,6467.512256906182,protected_area,
macroalgae_kelp_forest_2284_BM00118081,50824.86065586161,protected_area,
macroalgae_kelp_forest_2286_BM00118083,4647.537505165983,protected_area,
macroalgae_kelp_forest_2287_BM00118084,6920.1792574982765,protected_area,
macroalgae_kelp_forest_2288_BM00118085,6714.070957224982,protected_area,
macroalgae_kelp_forest_2291_BM00118088,1584.0123016194143,protected_area,
macroalgae_kelp_forest_2292_BM00118089,9432.576959435557,protected_area,
macroalgae_kelp_forest_2295_BM00118092,143150.63055138153,protected_area,
macroalgae_kelp_forest_2299_BM00118096,49210.21795972946,protected_area,
macroalgae_kelp_forest_2300_BM00118097,11836.409813621593,protected_area,
macroalgae_kelp_forest_2301_BM00118098,5576.358056116547,protected_area,
macroalgae_kelp_forest_2302_BM00118099,32954.55008845015,protected_area,
macroalgae_kelp_forest_2305_BM00118102,31964.319484267555,protected_area,
macroalgae_kelp_forest_2307_BM00118104,7401.433608188858,protected_area,
macroalgae_kelp_forest_2310_BM00118107,12181.412961195812,protected_area,
macroalgae_kelp_forest_2313_BM00118110,9001.567810462233,protected_area,
macroalgae_kelp_forest_2317_BM00118114,3107.679253320175,protected_area,
macroalgae_kelp_forest_2320_BM00118117,6441.412546322333,protected_area,
macroalgae_kelp_forest_2322_BM00118119,10885.967862343201,protected_area,
macroalgae_kelp_forest_2325_BM00118122,25427.07912997553,protected_area,
macroalgae_kelp_forest_2329_BM00118126,8293.434158918684,protected_area,
macroalgae_kelp_forest_2333_BM00118130,14694.432467891069,protected_area,
macroalgae_kelp_forest_2338_BM00118135,24680.363741053163,protected_area,
macroalgae_kelp_forest_2338_BM00118135,51973.058640070376,protected_area,
macroalgae_kelp_forest_2339_BM00118136,102502.49026736338,protected_area,
macroalgae_kelp_forest_2342_BM00118139,8159.906758753211,protected_area,
macroalgae_kelp_forest_2342_BM00118139,2803.363548427711,protected_area,
macroalgae_kelp_forest_2344_BM00118141,16920.601761288217,protected_area,
macroalgae_kelp_forest_2345_BM00118142,241368.73398434202,protected_area,
macroalgae_kelp_forest_2348_BM00118145,126389.47123392328,protected_area,
macroalgae_kelp_forest_2350_BM00118147,17787.792761542234,protected_area,
macroalgae_kelp_forest_2351_BM00118148,192284.89997252412,protected_area,
macroalgae_kelp_forest_2352_BM00118149,1159.982842638108,protected_area,
macroalgae_kelp_forest_2353_BM00118150,40895.24041048171,protected_area,
macroalgae_kelp_forest_2357_BM00118154,22834.345077457627,protected_area,
macroalgae_kelp_forest_2426_BM00118224,8714.53075697277,protected_area,
macroalgae_kelp_forest_2473_BM00118271,24568.509830089097,protected_area,
macroalgae_kelp_forest_2484_BM00118282,56227.94392182186,protected_area,
macroalgae_kelp_forest_2486_BM00118284,318420.3529934709,protected_area,
macroalgae_kelp_forest_2487_BM00118285,158491.7893620011,protected_area,
macroalgae_kelp_forest_2489_BM00118287,102679.47792350613,protected_area,
macroalgae_kelp_forest_2511_BM00118309,7660.780588813699,protected_area,
macroalgae_kelp_forest_2516_BM00118314,380948.33736705524,protected_area,
macroalgae_kelp_forest_2518_BM00118316,683076.6994048267,protected_area,
macroalgae_kelp_forest_2521_BM00118319,20703.38249001627,protected_area,
macroalgae_kelp_forest_2532_BM00118330,650461.4702502632,protected_area,
macroalgae_kelp_forest_2532_BM00118330,228332.9467212743,protected_area,
macroalgae_kelp_forest_2532_BM00118330,9228698.8123379,protected_area,
macroalgae_kelp_forest_2532_BM00118330,441608.821151481,protected_area,
macroalgae_kelp_forest_2532_BM00118330,577529.8122603676,protected_area,
macroalgae_kelp_forest_2532_BM00118330,119795.7364459663,protected_area,
macroalgae_kelp_forest_2532_BM00118330,625269.9596221657,protected_area,
macroalgae_kelp_forest_2532_BM00118330,1325418.733890112,protected_area,
macroalgae_kelp_forest_2532_BM00118330,74371.3665489821,protected_area,
macroalgae_kelp_forest_2548_BM00118346,284368.21091510984,protected_area,
macroalgae_kelp_forest_2549_BM00118347,330952.6987358197,protected_area,
macroalgae_kelp_forest_2568_BM00118366,305484.7625552367,protected_area,
macroalgae_kelp_forest_2568_BM00118366,1349743.0736383267,protected_area,
macroalgae_kelp_forest_2568_BM00118366,4893055.9608938815,protected_area,
macroalgae_kelp_forest_2568_BM00118366,3556487.0210682047,protected_area,
macroalgae_kelp_forest_2568_BM00118366,2780089.9039992383,protected_area,
macroalgae_kelp_forest_2568_BM00118366,64952.171336161555,protected_area,
macroalgae_kelp_forest_2581_BM00118379,61029.74365997068,protected_area,
macroalgae_kelp_forest_2585_BM00118383,11100.966591783423,protected_area,
macroalgae_kelp_forest_2615_BM00118413,230030.4891563984,protected_area,
macroalgae_kelp_forest_2615_BM00118413,232607.0141806915,protected_area,
macroalgae_kelp_forest_2616_BM00118414,624589.9786095658,protected_area,
macroalgae_kelp_forest_2620_BM00118418,2842703.3601670517,protected_area,
macroalgae_kelp_forest_2637_BM00118435,1154290.0805204157,protected_area,
macroalgae_kelp_forest_2637_BM00118435,1738.1811034517261,protected_area,
macroalgae_kelp_forest_2637_BM00118435,1255024.64178294,protected_area,
macroalgae_kelp_forest_2637_BM00118435,302632.1987226751,protected_area,
macroalgae_kelp_forest_2637_BM00118435,4634300.20124409,protected_area,
macroalgae_kelp_forest_2637_BM00118435,380800.1918984472,protected_area,
macroalgae_kelp_forest_2637_BM00118435,82214.44324765094,protected_area,
macroalgae_kelp_forest_2637_BM00118435,3075324.5980982776,protected_area,
macroalgae_kelp_forest_2646_BM00118444,9095618.80029248,protected_area,
macroalgae_kelp_forest_2692_BM00118490,50451.67961499453,protected_area,
macroalgae_kelp_forest_2702_BM00118500,2669605.844839857,protected_area,
macroalgae_kelp_forest_2702_BM00118500,98412.17584974886,protected_area,
macroalgae_kelp_forest_2702_BM00118500,323555.6104483154,protected_area,
macroalgae_kelp_forest_2711_BM00118509,781379.3993834499,protected_area,
macroalgae_kelp_forest_2722_BM00118520,12015.734629233993,protected_area,
macroalgae_kelp_forest_2733_BM00118531,7875434.705432357,protected_area,
macroalgae_kelp_forest_2734_BM00118532,12972.628091094812,protected_area,
macroalgae_kelp_forest_2756_BM00118554,248629.08056202985,protected_area,
macroalgae_kelp_forest_2767_BM00118565,533221.6114871823,protected_area,
macroalgae_kelp_forest_2771_BM00118569,670236.6758766402,protected_area,
macroalgae_kelp_forest_2772_BM00118570,655371.3746809036,protected_area,
macroalgae_kelp_forest_2775_BM00118573,1539093.102146188,protected_area,
macroalgae_kelp_forest_2777_BM00118575,220081.4100905715,protected_area,
macroalgae_kelp_forest_2780_BM00118578,3139512.6330410233,protected_area,
macroalgae_kelp_forest_2788_BM00118586,98292.97532354237,protected_area,
macroalgae_kelp_forest_2789_BM00118587,30738.32937746273,protected_area,
macroalgae_kelp_forest_2790_BM00118588,518605.8334949019,protected_area,
macroalgae_kelp_forest_2791_BM00118589,81473.43799638475,protected_area,
macroalgae_kelp_forest_2793_BM00118591,3504727.965464625,protected_area,
macroalgae_kelp_forest_2794_BM00118592,137370.6901437645,protected_area,
macroalgae_kelp_forest_2795_BM00118593,12122.384612554972,protected_area,
macroalgae_kelp_forest_2797_BM00118595,287197.9199883168,protected_area,
macroalgae_kelp_forest_2798_BM00118596,271014.56449034525,protected_area,
macroalgae_kelp_forest_2800_BM00118598,12845.649913285628,protected_area,
macroalgae_kelp_forest_2801_BM00118599,162493.64033647845,protected_area,
macroalgae_kelp_forest_2803_BM00118601,316538.4082549411,protected_area,
macroalgae_kelp_forest_2805_BM00118603,90965.3145968241,protected_area,
macroalgae_kelp_forest_2806_BM00118604,66158.9699690658,protected_area,
macroalgae_kelp_forest_2807_BM00118605,11694.479111990873,protected_area,
macroalgae_kelp_forest_2809_BM00118607,285805.47876060323,protected_area,
macroalgae_kelp_forest_2810_BM00118608,161618.76638407217,protected_area,
macroalgae_kelp_forest_2811_BM00118609,79136.4256299427,protected_area,
macroalgae_kelp_forest_2812_BM00118610,17355.080267949765,protected_area,
macroalgae_kelp_forest_2813_BM00118611,21650.158374067203,protected_area,
macroalgae_kelp_forest_2815_BM00118613,9612.655009599792,protected_area,
macroalgae_kelp_forest_2816_BM00118614,50287.77080155941,protected_area,
macroalgae_kelp_forest_2817_BM00118615,7654.356259319031,protected_area,
macroalgae_kelp_forest_2819_BM00118617,50906.35878100322,protected_area,
macroalgae_kelp_forest_2820_BM00118618,299478.2412040574,protected_area,
macroalgae_kelp_forest_2821_BM00118619,286500.6541772149,protected_area,
macroalgae_kelp_forest_2822_BM00118620,87459.62909437247,protected_area,
macroalgae_kelp_forest_2823_BM00118621,132507.5697913491,protected_area,
macroalgae_kelp_forest_2824_BM00118622,407583.09030206816,protected_area,
macroalgae_kelp_forest_2825_BM00118623,209446.1669868953,protected_area,
macroalgae_kelp_forest_2826_BM00118624,14326.586414275604,protected_area,
macroalgae_kelp_forest_2827_BM00118625,45483.84414957657,protected_area,
macroalgae_kelp_forest_2828_BM00118626,51411.25020199088,protected_area,
macroalgae_kelp_forest_2830_BM00118628,47121.58355813711,protected_area,
macroalgae_kelp_forest_2831_BM00118629,31347.605684216585,protected_area,
macroalgae_kelp_forest_2832_BM00118630,52863.11621402595,protected_area,
macroalgae_kelp_forest_2836_BM00118634,0.1484029655594139,protected_area,
macroalgae_kelp_forest_2837_BM00118635,100909.74690358322,protected_area,
macroalgae_kelp_forest_2838_BM00118636,211472.5666217837,protected_area,
macroalgae_kelp_forest_2842_BM00118640,10789.277411413177,protected_area,
macroalgae_kelp_forest_2843_BM00118641,131924.1978932283,protected_area,
macroalgae_kelp_forest_2845_BM00118643,42730.580198604126,protected_area,
macroalgae_kelp_forest_2848_BM00118646,131650.66065784433,protected_area,
macroalgae_kelp_forest_2851_BM00118649,122071.7811980483,protected_area,
macroalgae_kelp_forest_2853_BM00118651,17554.34466940701,protected_area,
macroalgae_kelp_forest_2855_BM00118653,109325.4277162078,protected_area,
macroalgae_kelp_forest_2856_BM00118654,162061.54503624846,protected_area,
macroalgae_kelp_forest_2857_BM00118655,593753.8424510087,protected_area,
macroalgae_kelp_forest_2858_BM00118656,20752.70587888535,protected_area,
macroalgae_kelp_forest_2861_BM00118659,63132.054121197,protected_area,
macroalgae_kelp_forest_2862_BM00118660,182725.43101886506,protected_area,
macroalgae_kelp_forest_2864_BM00118662,7627.537906842682,protected_area,
macroalgae_kelp_forest_2865_BM00118663,161117.1711740903,protected_area,
macroalgae_kelp_forest_2868_BM00118666,89067.54034797211,protected_area,
macroalgae_kelp_forest_2869_BM00118667,244029.93393086866,protected_area,
macroalgae_kelp_forest_2870_BM00118668,80118.8295864293,protected_area,
macroalgae_kelp_forest_2872_BM00118670,4422.58051720869,protected_area,
macroalgae_kelp_forest_2874_BM00118672,22351.562770440793,protected_area,
macroalgae_kelp_forest_2876_BM00118674,46826.67732418526,protected_area,
macroalgae_kelp_forest_2878_BM00118676,64623.711719186,protected_area,
macroalgae_kelp_forest_2879_BM00118677,28217.966582532357,protected_area,
macroalgae_kelp_forest_2881_BM00118679,79367.31264662743,protected_area,
macroalgae_kelp_forest_2882_BM00118680,160077.1664224948,protected_area,
macroalgae_kelp_forest_2884_BM00118682,27515.06447974084,protected_area,
macroalgae_kelp_forest_2888_BM00118686,517831.42266028404,protected_area,
macroalgae_kelp_forest_2889_BM00118687,20867.2848233007,protected_area,
macroalgae_kelp_forest_2890_BM00118688,89985.97880466765,protected_area,
macroalgae_kelp_forest_2891_BM00118689,16482.37821839419,protected_area,
macroalgae_kelp_forest_2892_BM00118690,41371.25625008972,protected_area,
macroalgae_kelp_forest_2893_BM00118691,49453.87375227734,protected_area,
macroalgae_kelp_forest_2897_BM00118695,4702.5512025488415,protected_area,
macroalgae_kelp_forest_2898_BM00118696,30018.959831273125,protected_area,
macroalgae_kelp_forest_2900_BM00118698,73178.42053437697,protected_area,
