FID,id,the_geom,port,port_id,portcode,country,year,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex
portvesselsbytonnage.1323220,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 150 000 to 199 999 gross tonnage,19,3491,20
portvesselsbytonnage.1323219,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 100 000 to 149 999 gross tonnage,33,4210,19
portvesselsbytonnage.1323218,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 80 000 to 99 999 gross tonnage,8,775,18
portvesselsbytonnage.1323217,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 50 000 to 79 999 gross tonnage,16,1057,17
portvesselsbytonnage.1323216,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 40 000 to 49 999 gross tonnage,2,88,16
portvesselsbytonnage.1323215,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 30 000 to 39 999 gross tonnage,6,210,15
portvesselsbytonnage.1323214,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 20 000 to 29 999 gross tonnage,3,87,14
portvesselsbytonnage.1323213,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 10 000 to 19 999 gross tonnage,127,1650,13
portvesselsbytonnage.1323212,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 9 000 to 9 999 gross tonnage,44,434,12
portvesselsbytonnage.1323211,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1323210,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 7 000 to 7 999 gross tonnage,12,92,10
portvesselsbytonnage.1323209,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 6 000 to 6 999 gross tonnage,18,114,9
portvesselsbytonnage.1323208,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 5 000 to 5 999 gross tonnage,17,91,8
portvesselsbytonnage.1323207,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 4 000 to 4 999 gross tonnage,32,143,7
portvesselsbytonnage.1323206,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 3 000 to 3 999 gross tonnage,197,704,6
portvesselsbytonnage.1323205,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 2 000 to 2 999 gross tonnage,99,265,5
portvesselsbytonnage.1323204,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 1 000 to 1 999 gross tonnage,56,83,4
portvesselsbytonnage.1323203,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 500 to 999 gross tonnage,27,21,3
portvesselsbytonnage.1323202,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,From 100 to 499 gross tonnage,28,13,2
portvesselsbytonnage.1323201,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1323221,757,POINT (5.114685059000124 61.934875488000046),Måløy,NOMAY,NO_0NOMAY,NO,2025,Total,744,13528,0
portvesselsbytonnage.1325577,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1325576,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 30 000 to 39 999 gross tonnage,1,39,15
portvesselsbytonnage.1325575,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 20 000 to 29 999 gross tonnage,9,206,14
portvesselsbytonnage.1325574,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 10 000 to 19 999 gross tonnage,121,1568,13
portvesselsbytonnage.1325573,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 9 000 to 9 999 gross tonnage,32,309,12
portvesselsbytonnage.1325572,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 8 000 to 8 999 gross tonnage,19,170,11
portvesselsbytonnage.1325571,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 7 000 to 7 999 gross tonnage,23,175,10
portvesselsbytonnage.1325570,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 6 000 to 6 999 gross tonnage,85,524,9
portvesselsbytonnage.1325569,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 5 000 to 5 999 gross tonnage,61,327,8
portvesselsbytonnage.1325568,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 4 000 to 4 999 gross tonnage,133,584,7
portvesselsbytonnage.1325567,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 3 000 to 3 999 gross tonnage,122,420,6
portvesselsbytonnage.1325566,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 2 000 to 2 999 gross tonnage,105,280,5
portvesselsbytonnage.1325565,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 1 000 to 1 999 gross tonnage,160,229,4
portvesselsbytonnage.1325564,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 500 to 999 gross tonnage,22,16,3
portvesselsbytonnage.1325563,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,From 100 to 499 gross tonnage,24,11,2
portvesselsbytonnage.1325562,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1325578,758,POINT (13.185119629000042 65.85009765600006),Mosjøen,NOMJF,NO_0NOMJF,NO,2025,Total,917,4856,0
portvesselsbytonnage.1329002,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 150 000 to 199 999 gross tonnage,4,736,20
portvesselsbytonnage.1329001,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 100 000 to 149 999 gross tonnage,18,2230,19
portvesselsbytonnage.1329000,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 80 000 to 99 999 gross tonnage,2,184,18
portvesselsbytonnage.1328999,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 50 000 to 79 999 gross tonnage,14,933,17
portvesselsbytonnage.1328998,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 40 000 to 49 999 gross tonnage,6,264,16
portvesselsbytonnage.1328997,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 30 000 to 39 999 gross tonnage,10,346,15
portvesselsbytonnage.1328996,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 20 000 to 29 999 gross tonnage,2,57,14
portvesselsbytonnage.1328995,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 10 000 to 19 999 gross tonnage,174,2240,13
portvesselsbytonnage.1328994,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 9 000 to 9 999 gross tonnage,35,347,12
portvesselsbytonnage.1328993,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 8 000 to 8 999 gross tonnage,4,36,11
portvesselsbytonnage.1328992,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 7 000 to 7 999 gross tonnage,10,75,10
portvesselsbytonnage.1328991,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 6 000 to 6 999 gross tonnage,68,452,9
portvesselsbytonnage.1328990,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 5 000 to 5 999 gross tonnage,12,64,8
portvesselsbytonnage.1328989,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 4 000 to 4 999 gross tonnage,23,101,7
portvesselsbytonnage.1328988,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 3 000 to 3 999 gross tonnage,107,377,6
portvesselsbytonnage.1328987,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 2 000 to 2 999 gross tonnage,154,395,5
portvesselsbytonnage.1328986,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 1 000 to 1 999 gross tonnage,161,207,4
portvesselsbytonnage.1328985,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 500 to 999 gross tonnage,135,108,3
portvesselsbytonnage.1328984,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,From 100 to 499 gross tonnage,14,5,2
portvesselsbytonnage.1328983,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1329003,759,POINT (7.146301270000038 62.7327270510001),Molde,NOMOL,NO_0NOMOL,NO,2025,Total,953,9158,0
portvesselsbytonnage.1331134,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 40 000 to 49 999 gross tonnage,13,564,16
portvesselsbytonnage.1331133,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 30 000 to 39 999 gross tonnage,4,144,15
portvesselsbytonnage.1331132,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1331131,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 10 000 to 19 999 gross tonnage,7,126,13
portvesselsbytonnage.1331130,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 9 000 to 9 999 gross tonnage,20,197,12
portvesselsbytonnage.1331129,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1331128,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 7 000 to 7 999 gross tonnage,1,8,10
portvesselsbytonnage.1331127,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 6 000 to 6 999 gross tonnage,12,74,9
portvesselsbytonnage.1331126,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 5 000 to 5 999 gross tonnage,4,22,8
portvesselsbytonnage.1331125,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 4 000 to 4 999 gross tonnage,38,167,7
portvesselsbytonnage.1331124,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 3 000 to 3 999 gross tonnage,38,131,6
portvesselsbytonnage.1331123,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 2 000 to 2 999 gross tonnage,137,362,5
portvesselsbytonnage.1331122,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 1 000 to 1 999 gross tonnage,232,320,4
portvesselsbytonnage.1331121,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 500 to 999 gross tonnage,5,3,3
portvesselsbytonnage.1331120,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,From 100 to 499 gross tonnage,1,0,2
portvesselsbytonnage.1331135,760,POINT (14.13333333300011 66.3166666670001),Mo i Rana,NOMQN,NO_0NOMQN,NO,2025,Total,512,2119,0
portvesselsbytonnage.1333845,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 150 000 to 199 999 gross tonnage,,,20
portvesselsbytonnage.1333844,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 20 000 to 29 999 gross tonnage,2,48,14
portvesselsbytonnage.1333843,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 10 000 to 19 999 gross tonnage,24,279,13
portvesselsbytonnage.1333842,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 9 000 to 9 999 gross tonnage,3,29,12
portvesselsbytonnage.1333841,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 8 000 to 8 999 gross tonnage,10,82,11
portvesselsbytonnage.1333840,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 7 000 to 7 999 gross tonnage,63,486,10
portvesselsbytonnage.1333839,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 6 000 to 6 999 gross tonnage,3,18,9
portvesselsbytonnage.1333838,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1333837,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1333836,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 3 000 to 3 999 gross tonnage,9,32,6
portvesselsbytonnage.1333835,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 2 000 to 2 999 gross tonnage,71,200,5
portvesselsbytonnage.1333834,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 1 000 to 1 999 gross tonnage,7,11,4
portvesselsbytonnage.1333833,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1333832,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1333831,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1333846,761,POINT (10.654479979999962 59.429321289000086),Moss,NOMSS,NO_0NOMSS,NO,2025,Total,192,1187,0
portvesselsbytonnage.1336769,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 100 000 to 149 999 gross tonnage,7,756,19
portvesselsbytonnage.1336768,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 80 000 to 99 999 gross tonnage,45,4196,18
portvesselsbytonnage.1336767,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 50 000 to 79 999 gross tonnage,13,772,17
portvesselsbytonnage.1336766,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 40 000 to 49 999 gross tonnage,41,1847,16
portvesselsbytonnage.1336765,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 30 000 to 39 999 gross tonnage,14,492,15
portvesselsbytonnage.1336764,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 20 000 to 29 999 gross tonnage,6,172,14
portvesselsbytonnage.1336763,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 10 000 to 19 999 gross tonnage,11,145,13
portvesselsbytonnage.1336762,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 9 000 to 9 999 gross tonnage,10,96,12
portvesselsbytonnage.1336761,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1336760,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 7 000 to 7 999 gross tonnage,15,109,10
portvesselsbytonnage.1336759,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1336758,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 5 000 to 5 999 gross tonnage,22,128,8
portvesselsbytonnage.1336757,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 4 000 to 4 999 gross tonnage,40,170,7
portvesselsbytonnage.1336756,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 3 000 to 3 999 gross tonnage,6,21,6
portvesselsbytonnage.1336755,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 2 000 to 2 999 gross tonnage,40,104,5
portvesselsbytonnage.1336754,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 1 000 to 1 999 gross tonnage,82,123,4
portvesselsbytonnage.1336753,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 500 to 999 gross tonnage,7,4,3
portvesselsbytonnage.1336752,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,From 100 to 499 gross tonnage,16,7,2
portvesselsbytonnage.1336751,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1336770,762,POINT (17.41445874500016 68.43301257200005),Narvik,NONVK,NO_0NONVK,NO,2025,Total,375,9141,0
portvesselsbytonnage.1340661,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 150 000 to 199 999 gross tonnage,14,2546,20
portvesselsbytonnage.1340660,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 100 000 to 149 999 gross tonnage,6,717,19
portvesselsbytonnage.1340659,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 80 000 to 99 999 gross tonnage,11,1040,18
portvesselsbytonnage.1340658,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 50 000 to 79 999 gross tonnage,176,13072,17
portvesselsbytonnage.1340657,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 40 000 to 49 999 gross tonnage,84,3413,16
portvesselsbytonnage.1340656,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 30 000 to 39 999 gross tonnage,81,2870,15
portvesselsbytonnage.1340655,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 20 000 to 29 999 gross tonnage,32,695,14
portvesselsbytonnage.1340654,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 10 000 to 19 999 gross tonnage,59,755,13
portvesselsbytonnage.1340653,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 9 000 to 9 999 gross tonnage,66,656,12
portvesselsbytonnage.1340652,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 8 000 to 8 999 gross tonnage,10,82,11
portvesselsbytonnage.1340651,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 7 000 to 7 999 gross tonnage,127,979,10
portvesselsbytonnage.1340650,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 6 000 to 6 999 gross tonnage,9,60,9
portvesselsbytonnage.1340649,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 5 000 to 5 999 gross tonnage,6,33,8
portvesselsbytonnage.1340648,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 4 000 to 4 999 gross tonnage,36,159,7
portvesselsbytonnage.1340647,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 3 000 to 3 999 gross tonnage,24,79,6
portvesselsbytonnage.1340646,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 2 000 to 2 999 gross tonnage,100,262,5
portvesselsbytonnage.1340645,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 1 000 to 1 999 gross tonnage,133,211,4
portvesselsbytonnage.1340644,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 500 to 999 gross tonnage,154,120,3
portvesselsbytonnage.1340643,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1340642,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1340662,763,POINT (10.718505858999947 59.9085083010001),Oslo,NOOSL,NO_0NOOSL,NO,2025,Total,1128,27751,0
portvesselsbytonnage.1342780,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1342779,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1342778,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1342777,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1342776,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1342775,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1342774,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1342773,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1342772,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1342771,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1342770,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1342769,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1342768,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1342767,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1342766,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1342765,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1342781,764,POINT (14.133483886999954 66.31970214800003),Rana,NORNA,NO_0NORNA,NO,2025,Total,,,0
portvesselsbytonnage.1344274,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 30 000 to 39 999 gross tonnage,8,280,15
portvesselsbytonnage.1344273,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1344272,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 10 000 to 19 999 gross tonnage,5,52,13
portvesselsbytonnage.1344271,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 9 000 to 9 999 gross tonnage,2,20,12
portvesselsbytonnage.1344270,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 8 000 to 8 999 gross tonnage,2,17,11
portvesselsbytonnage.1344269,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 7 000 to 7 999 gross tonnage,3,22,10
portvesselsbytonnage.1344268,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1344267,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 5 000 to 5 999 gross tonnage,4,20,8
portvesselsbytonnage.1344266,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 4 000 to 4 999 gross tonnage,20,85,7
portvesselsbytonnage.1344265,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 3 000 to 3 999 gross tonnage,8,30,6
portvesselsbytonnage.1344264,765,POINT (6.357910156000003 59.645690918000014),Sauda,NOSAU,NO_0NOSAU,NO,2025,From 2 000 to 2 999 gross tonnage,34,91,5
