FID,id,the_geom,port,port_id,portcode,country,year,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex
portvesselsbytonnage.1473047,819,POINT (17.225891113000102 60.691894531000116),Gävle,SEGVX,SE_1SEGVX,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1473046,819,POINT (17.225891113000102 60.691894531000116),Gävle,SEGVX,SE_1SEGVX,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1473045,819,POINT (17.225891113000102 60.691894531000116),Gävle,SEGVX,SE_1SEGVX,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1473044,819,POINT (17.225891113000102 60.691894531000116),Gävle,SEGVX,SE_1SEGVX,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1473043,819,POINT (17.225891113000102 60.691894531000116),Gävle,SEGVX,SE_1SEGVX,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1473042,819,POINT (17.225891113000102 60.691894531000116),Gävle,SEGVX,SE_1SEGVX,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1473059,819,POINT (17.225891113000102 60.691894531000116),Gävle,SEGVX,SE_1SEGVX,SE,2025,Total,,,0
portvesselsbytonnage.1475947,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1475946,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1475945,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1475944,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1475943,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1475942,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1475941,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1475940,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1475939,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1475938,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1475937,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1475936,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1475935,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1475934,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1475933,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1475932,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1475948,820,POINT (12.851684569999975 56.659484863000046),Halmstad,SEHAD,SE_2SEHAD,SE,2025,Total,,,0
portvesselsbytonnage.1477630,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1477629,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1477628,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1477627,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1477626,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1477625,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1477624,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1477623,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1477622,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1477621,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1477620,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1477619,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1477618,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1477617,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1477616,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1477631,821,POINT (18.48272705100004 60.170104980000076),Hargshamn,SEHAN,SE_1SEHAN,SE,2025,Total,,,0
portvesselsbytonnage.1481113,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 100 000 to 149 999 gross tonnage,,,19
portvesselsbytonnage.1481112,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 80 000 to 99 999 gross tonnage,,,18
portvesselsbytonnage.1481111,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1481110,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1481109,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1481108,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1481107,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1481106,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1481105,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1481104,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1481103,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1481102,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1481101,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1481100,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1481099,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1481098,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1481097,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1481096,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1481114,822,POINT (12.68881900000008 56.043879500000116),Helsingborg,SEHEL,SE_1SEHEL,SE,2025,Total,,,0
portvesselsbytonnage.1481322,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1481321,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1481320,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1481319,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1481318,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1481317,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1481316,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1481315,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1481314,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1481313,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1481312,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1481311,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1481323,823,POINT (17.933288574000073 62.63348388700007),Härnösand,SEHND,SE_1SEHND,SE,2025,Total,,,0
portvesselsbytonnage.1481358,824,POINT (13.438293457000043 58.636474609000004),Hönsäter,SEHON,SE_2SEHON,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1481357,824,POINT (13.438293457000043 58.636474609000004),Hönsäter,SEHON,SE_2SEHON,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1481359,824,POINT (13.438293457000043 58.636474609000004),Hönsäter,SEHON,SE_2SEHON,SE,2025,Total,,,0
portvesselsbytonnage.1483678,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1483677,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1483676,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1483675,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1483674,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1483673,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1483672,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1483671,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1483670,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1483669,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1483668,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1483667,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1483666,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1483665,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1483679,825,POINT (19.1550903320001 63.32788085900006),Husum,SEHUS,SE_1SEHUS,SE,2025,Total,,,0
portvesselsbytonnage.1485302,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1485301,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1485300,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1485299,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1485298,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1485297,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1485296,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1485295,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1485294,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1485293,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1485292,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1485291,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1485290,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1485289,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1485303,826,POINT (17.09991455100004 61.64147949200009),Iggesund,SEIGG,SE_1SEIGG,SE,2025,Total,,,0
portvesselsbytonnage.1487011,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1487010,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1487009,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1487008,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1487007,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1487006,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1487005,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1487004,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1487003,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1487002,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1487001,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1487000,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1487012,827,POINT (16.545104980000133 57.09729003900003),Jätterssön,SEJAT,SE_1SEJAT,SE,2025,Total,,,0
portvesselsbytonnage.1489779,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 80 000 to 99 999 gross tonnage,,,18
portvesselsbytonnage.1489778,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1489777,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1489776,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1489775,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1489774,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1489773,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1489772,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1489771,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1489770,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1489769,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1489768,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1489767,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1489766,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1489765,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1489764,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1489763,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1489762,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1489780,828,POINT (15.594482422000056 56.15728759800015),Karlskrona,SEKAA,SE_1SEKAA,SE,2025,Total,,,0
portvesselsbytonnage.1493218,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1493217,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1493216,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1493215,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1493214,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1493213,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1493212,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1493211,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1493210,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1493209,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1493208,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1493207,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1493206,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1493205,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1493204,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1493203,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1493202,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1493219,829,POINT (14.859680175999983 56.16070556600016),Karlshamn,SEKAN,SE_1SEKAN,SE,2025,Total,,,0
portvesselsbytonnage.1493849,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1493848,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1493847,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1493846,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1493845,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1493844,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
